Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
PROV742;Ferrara;Ferrare;Ferrara;;Ferrara;;;;;;;;;
PROV743;Ravenna;Ravenne;Ravenna;;Ravenna;;;;;;;;;
PROV746;Lucca;Lucques;Lucca;;Lucca;;;;;;;;;
PROV747;Siena;Sienne;Siena;;Siena;;;;;;;;;
PROV750;Viterbo;Viterbe;Viterbo;;Viterbo;;;;;;;;;
PROV751;Perugia;P?ouse;Perugia;;Perugia;;;;;;;;;
PROV752;Ancona;Anc?e;Ancona;;Ancona;;;;;;;;;
PROV753;L'Aquila;;;;;;;;;;;;;
PROV755;Salerno;Salerne;Salerno;;Salerno;;;;;;;;;
PROV756;Várion;Bari;Bari;;Bari;;;;;;;;;
PROV757;Foggia;Foggia;Foggia;;Foggia;;;;;;;;;
PROV758;Brentésion;Brindisi;Brindisi;;Brindisi;;;;;;;;;
PROV759;Rìjion;Reggio di Calabria;Reggio di Calabria;;Reggio di Calabria;;;;;;;;;
PROV760;Katantzárion;Catanzaro;Catanzaro;;Catanzaro;;;;;;;;;
PROV761;Poténtsa;Potenza;Potenza;;Potenza;;;;;;;;;
PROV762;Palermo;Palerme;Palermo;;Palermo;;;;;;;;;
PROV763;Messina;Messine;Messina;;Messina;;;;;;;;;
PROV764;Catania;Catane;Catania;;Catania;;;;;;;;;
PROV765;Cagliari;Cagliari;Cagliari;;Cagliari;;;;;;;;;
PROV766;Sassari;Sassari;Sassari;;Sassari;;;;;;;;;
PROV769;Adelsberg;;;;;;;;;;;;;
PROV770;Polei;;;;;;;;;;;;;
PROV771;Zánkreb;;;;;;;;;;;;;
PROV773;Kárlovats;;;;;;;;;;;;;
PROV774;Senia;Senj;Senj;;Senj;;;;;;;;;
PROV775;Várazntin;;;;;;;;;;;;;
PROV776;Biélovar;;;;;;;;;;;;;
PROV777;Pózenka;;;;;;;;;;;;;
PROV778;St Veit;Rijeka;Fiume;;Fiume;;;;;;;;;
PROV779;Ósigiek;;;;;;;;;;;;;
PROV780;Aspálathos;Split;Split;;Split;;;;;;;;;
PROV781;Zadar;Zadar;Zadar;;Zadar;;;;;;;;;
PROV782;Raoúsin;Dubrovnik;Dubrovnik;;Dubrovnik;;;;;;;;;
PROV783;Visóko;Sarajevo;Sarajevo;;Sarajevo;;;;;;;;;
PROV784;Bíchats;Bihac;Bihac;;Bihac;;;;;;;;;
PROV785;Bánia Loúka;Banja Luka;Banja Luka;;Banja Luka;;;;;;;;;
PROV786;Toúzla;Tuzla;Tuzla;;Tuzla;;;;;;;;;
PROV787;Fótsa;Foca;Foca;;Foca;;;;;;;;;
PROV788;Móstar;Mostar;Mostar;;Mostar;;;;;;;;;
PROV789;Lívno;Livno;Livno;;Livno;;;;;;;;;
PROV790;Kitwe;Kitwe;Kitwe;;Kitwe;;;;;;;;;
PROV791;Sírmio;Mitrovica;Mitrovica;;Mitrovica;;;;;;;;;
PROV793;Voúkovar;;;;;;;;;;;;;
PROV794;Belgrade;Belgrade;Belgrad;;Belgrado;;;;;;;;;
PROV795;Viminákio;Bor;Bor;;Bor;;;;;;;;;
PROV796;Krankoúgievats;Kragujevac;Kragujevac;;Kragujevac;;;;;;;;;
PROV797;Oúzitse;U?ce;Uzice;;Uzice;;;;;;;;;
PROV798;Nysos;;;;;;;;;;;;;
PROV799;Dendra;;;;;;;;;;;;;
PROV800;Oulkinion;;;;;;;;;;;;;
PROV801;Tahiti;Tahiti;Tahiti;;Tahit?;;;;;;;;
PROV805;Salonika;Thessalonique;Salonika;;Sal?ica;;;;;;;;;
PROV806;Scupi;Skopje;Skopje;;Skopje;;;;;;;;;
PROV807;Voutelion;Bitola;Bitola;;Bitola;;;;;;;;;
PROV808;Skaptopara;Petrich;Petrich;;Petrich;;;;;;;;;
PROV810;Bononia;Vidin;Vidin;;Vidin;;;;;;;;;
PROV811;Sexaginta Prista;Ruse;Ruse;;Ruse;;;;;;;;;
PROV812;Storgosia;Pleven;Pleven;;Pleven;;;;;;;;;
PROV813;Fyllovolos;Sumnu;Sumnu;;Sumnu;;;;;;;;;
PROV814;Theodorias;Varna;Varna;;Varna;;;;;;;;;
PROV815;Kártzali;;;;;;;;;;;;;
PROV816;Irinopolis;Stara Zagora;Stara Zagora;;Stara Zagora;;;;;;;;;
PROV817;Pýrgos;Bourgas;Burgas;;Burgas;;;;;;;;;
PROV818;Dorostolon;Silistre;Silistre;;Silistre;;;;;;;;;
PROV819;Florina;Florina;Florina;;Florina;;;;;;;;;
PROV820;Grevena;Grevena;Grevena;;Greven?;;;;;;;;
PROV821;Edessa;Edessa;Edessa;;Edessa;;;;;;;;;
PROV822;Polygyros;Poligiros;Polygyros;;Polygyros;;;;;;;;;
PROV823;Kavala;Kavala;Kavala;;Kav?a;;;;;;;;;
PROV824;Ioánnina;Ioannina;Janina;;Janina;;;;;;;;;
PROV826;Corfu;Corfou;Korfu;;Corf?;;;;;;;;
PROV827;Zante;Zante;Zante;;Zante;;;;;;;;;
PROV830;Pirara;Dedeagatch;Dedeagatch;;Dedeagatch;;;;;;;;;
PROV831;Larissa;Larisa;Larisa;;Larisa;;;;;;;;;
PROV832;Volos;Volos;Volos;;V?os;;;;;;;;;
PROV833;Trikkala;Trikala;Trikkala;;Trikkala;;;;;;;;;
PROV835;Amfissa;Amfissa;Amfissa;;Amfissa;;;;;;;;;
PROV838;Khalkis;Khalkis;Khalkis;;Khalkis;;;;;;;;;
PROV841;Kalamata;Kalamata;Kalamata;;Kalamata;;;;;;;;;
PROV842;Patras;Patras;Patras;;Patras;;;;;;;;;
PROV844;Myteline;Mytil?e;Myteline;;Mitilene;;;;;;;;;
PROV845;Cyclades;Cyclades;Cyclades;;Las C?ladas;;;;;;;;;
PROV846;Dodecanese;Dod?an?e;Dodecanese;;Dodecaneso;;;;;;;;;
PROV847;Chania;La Can?;Chania;;Chania;;;;;;;;;
PROV848;Iraklion;H?aklion;Iraklion;;Heraklion;;;;;;;;;
PROV849;Theranda;;;;;;;;;;;;;
PROV850;Skódra;;;;;;;;;;;;;
PROV851;Dyrrhachium;;;;;;;;;;;;
PROV852;Avlónas;;;;;;;;;;;;;
PROV853;Argyrókastro;Gjirokast?;Gjirokaster;;Gjirokaster;;;;;;;;;
PROV854;Malta;Malte;Malta;;Malta;;;;;;;;;
PROV855;Lefkosía;Nicosie;Nikosia;;Nicosia;;;;;;;;;
PROV856;Lemesós;Limassol;Limassol;;Limassol;;;;;;;;;
PROV857;Ammóchostos;Famagusta;Famagusta;;Famagusta;;;;;;;;;
PROV859;Kallípolis;Gallipoli;Gallipoli;;Gall?oli;;;;;;;;;
PROV862;Nicomedia;Izmit;Izmit;;Yzmit;;;;;;;;;
PROV863;Malagina;Bursa;Bursa;;Bursa;;;;;;;;;
PROV865;Abydos;Canakkale;Canakkale;;Canakkale;;;;;;;;;
PROV866;Polývotos;Afyon;Afyon;;Afyon;;;;;;;;;
PROV868;Dorýlaion;Eskishehir;Eskishehir;;Eskishehir;;;;;;;;;
PROV870;Evméneia;Manisa;Manisa;;Manisa;;;;;;;;;
PROV871;Philadelphia;Denizli;Denizli;;Denizli;;;;;;;;;
PROV872;Miletus;Mugla;Mugla;;Mugla;;;;;;;;;
PROV873;Ikónion;Konya;Konya;;Konya;;;;;;;;;
PROV874;Sozópolis;Burdur;Burdur;;Burdur;;;;;;;;;
PROV875;Attaleia;Antalya;Antalya;;Antalya;;;;;;;;;
PROV876;Ánkyra;Ankara;Ankara;;Ankara;;;;;;;;;
PROV877;Evdoxía;Amasya;Amasya;;Amasya;;;;;;;;;
PROV878;Kaisáreia;Kayseri;Kayseri;;Kayseri;;;;;;;;;
PROV879;Sevásteia;Sivas;Sivas;;Sivas;;;;;;;;;
PROV880;Kastamoní;Kastamonu;Kastamonu;;Kastamonu;;;;;;;;;
PROV881;Pontoherakleia;Bolu;Bolu;;Bolu;;;;;;;;;
PROV883;Sinope;Sinop;Sinop;;Sinop;;;;;;;;;
PROV884;Kerasoús;Giresun;Giresun;;Giresun;;;;;;;;;
PROV885;Kars;Kars;Kars;;Kars;;;;;;;;;
PROV886;Artáni;Ardahan;Ardahan;;Ardahan;;;;;;;;;
PROV887;Chnous;Erzurum;Erzurum;;Erzurum;;;;;;;;;
PROV888;Kámachon;Erzincan;Erzincan;;Erzincan;;;;;;;;;
PROV889;Arsamósata;Malatya;Malatya;;Malatya;;;;;;;;;
PROV890;Van;Van;Van;;Van;;;;;;;;;
PROV891;Bitlis;Bitlis;Bitlis;;Bitlis;;;;;;;;;
PROV893;Amid;Diyarbakir;Diyarbakir;;Diyarbakir;;;;;;;;;
PROV894;Adana;Adana;Adana;;Adana;;;;;;;;;
PROV895;Seleúkeia;Silifke;Silifke;;Silifke;;;;;;;;;
PROV896;Germaníkeia;Marash;Marash;;Marash;;;;;;;;;
PROV897;Aleppo;Alep;Aleppo;;Aleppo;;;;;;;;;
PROV898;Aintab;Gaziantep;Antep;;Antep;;;;;;;;;
PROV899;Orhay;Urfa;Urfa;;Urfa;;;;;;;;;
PROV902;Damascus;Damas;Damaskus;;Damasco;;;;;;;;;
PROV903;Homs;Homs;Homs;;Homs;;;;;;;;;
PROV904;Iniriden;Hama;Hama;;Hama;;;;;;;;;
PROV905;Latakia;Latakia;Latakia;;Latakia;;;;;;;;;
PROV907;Palmyra;Palmyre;Palmyra;;Palmira;;;;;;;;;
PROV908;Amman;Amman;Amman;;Amm?;;;;;;;;;
PROV909;Jerash;Jerash;Jerash;;Jerash;;;;;;;;;
PROV912;Baalbeck;Baalbeck;Baalbek;;Baalbeck;;;;;;;;;
PROV913;Beirut;Beyrouth;Beirut;;Beirut;;;;;;;;;
PROV915;Sidon;Sidon;Sidon;;Sid?;;;;;;;;;
PROV916;Acre;Acre;Acre;;Acre;;;;;;;;;
PROV917;Jerusalem;J?usalem;Jerusalem;;Jerusal?;;;;;;;;;
PROV918;Nablus;Naplouse;Nablus;;Nablus;;;;;;;;;
PROV919;Jaffa;Jaffa;Jaffa;;Yafo;;;;;;;;;
PROV920;Gaza;Gaza;Gaza;;Gaza;;;;;;;;;
PROV921;Kolóneia;Beersheba;Beersheba;;Beersheba;;;;;;;;;
PROV922;Aqaba;Aqaba;Aqaba;;Aqaba;;;;;;;;;
PROV923;Ninwe;Mossoul;Mosul;;Mosul;;;;;;;;;
PROV926;Baghdad;Bagdad;Baghdad;;Bagdad;;;;;;;;;
PROV927;Samarra;Samarra;Samarra;;Samarra;;;;;;;;;
PROV929;Karbala;Karbala;Karbala;;Karbala;;;;;;;;;
PROV930;Kut;Kut;Kut;;Kut;;;;;;;;;
PROV931;Rutbah;Rutbah;Rutbah;;Rutbah;;;;;;;;;
PROV932;Basra;Bassora;Basra;;Basora;;;;;;;;;
PROV933;Nasiriyya;Nasiriya;Nasiriyya;;Nasiriyya;;;;;;;;;
PROV934;Najaf;Nadjaf;Najaf;;Najaf;;;;;;;;;
PROV935;Kuwait;Kowe?;Kuwait;;Kuwait;;;;;;;;;
PROV936;Gardinas;Grodno;Grodno;;Grodno;;;;;;;;;
PROV938;Lyda;Lida;Lida;;Lida;;;;;;;;;
PROV941;Sluckas;Slutsk;Slutsk;;Slutsk;;;;;;;;;
PROV942;Mozyrius;Mozyr;Mozyr;;Mozir;;;;;;;;;
PROV943;Smolensk;Smolensk;Smolensk;;Smolensk;;;;;;;;;
PROV944;Orsha;;;;;;;;;;;;;
PROV945;Vitebsk;;;;;;;;;;;;;
PROV948;Mogilyov;;;;;;;;;;;;;
PROV949;Gomel;;;;;;;;;;;;;
PROV954;Vinita;Vinnitsa;Vinnitsa;;Vinnitsa;;;;;;;;;
PROV957;Kovel;Kovel;Kovel;;Kovel;;;;;;;;;
PROV962;Chernigov;Chernigov;Chernigov;;Chernihiv;;;;;;;;;
PROV963;Poltava;Poltava;Poltava;;Poltava;;;;;;;;;
PROV964;Symferópolis;Simferopol;Simferopol;;Simfer?ol;;;;;;;;;
PROV966;Vósporos;Kertch;Kerch;;Kerch;;;;;;;;;
PROV967;Chersón;S?astopol;Sevastopol;;Sebastopol;;;;;;;;;
PROV968;Odesa;Odessa;Odessa;;Odesa;;;;;;;;;
PROV970;Perevozka;Nikolaev;Nikolaev;;Nikolaev;;;;;;;;;
PROV973;Melitópoli;Melitopol;Melitopol;;Melitopol;;;;;;;;;
PROV976;Mariupol;Mariupol;Mariupol;;Mariupol;;;;;;;;;
PROV977;Kursk;Koursk;Kursk;;Kursk;;;;;;;;;
PROV979;Rostov-na-Donu;Rostov;Rostov;;Rostov;;;;;;;;;
PROV982;Pechenga;Pechenga;Pechenga;;Pechenga;;;;;;;;;
PROV983;Kandalaksha;Kandalaksha;Kandalaksha;;Kandalaksha;;;;;;;;;
PROV985;Mezen;Mezen;Mezen;;Mezen;;;;;;;;;
PROV986;Naryn Mar;Naryan Mar;Naryn Mar;;Naryn Mar;;;;;;;;;
PROV987;Ust Sysolsk;Ust Sysolsk;Ust Sysolsk;;Ust Sysolsk;;;;;;;;;
PROV989;Vologda;Vologda;Vologda;;Vologda;;;;;;;;;
PROV990;Kotlas;Kotlas;Kotlas;;Kotlas;;;;;;;;;
PROV991;Uglich;Ouglitch;Uglich;;Uglich;;;;;;;;;
PROV992;Belozersk;Belozersk;Belozersk;;Beloz?sk;;;;;;;;;
PROV994;Klyuchevsk;Saint-P?ersbourg;St Petersburg;;San Petersburgo;;;;;;;;;
PROV996;Luga;Luga;Luga;;Luga;;;;;;;;;
PROV997;Gdov;Gdov;Gdov;;Gdov;;;;;;;;;
PROV998;Tver;Tver;Tver;;Tver;;;;;;;;;
PROV999;Rzhev;Rzhev;Rzhev;;Rzhev;;;;;;;;;
PROV1000;Staritsa;Staritsa;Staritsa;;Staritsa;;;;;;;;;
PROV1001;Yaroslavl;Yaroslavl;Yaroslavl;;Yaroslavl;;;;;;;;;
PROV1002;Manchouli;Manchouli;Manchouli;;Manchouli;;;;;;;;;
PROV1003;Novgorod;Novgorod;Nowgorod;;N?gorod;;;;;;;;;
PROV1004;Tikhvin;Tikhvine;Tikhvin;;Tikhvin;;;;;;;;;
PROV1005;Borovichi;Borovitchi;Borovichi;;Borovichi;;;;;;;;;
PROV1006;Pskov;Pskov;Pskov;;Pskov;;;;;;;;;
PROV1007;Velikiye Luki;Veliki?Louki;Velikiye Luki;;Velikiie Luki;;;;;;;;;
PROV1009;Borodino;Borodino;Borodino;;Borodino;;;;;;;;;
PROV1010;Kaluga;Kalouga;Kaluga;;Kaluga;;;;;;;;;
PROV1011;Tula;Toula;Tula;;Tula;;;;;;;;;
PROV1012;Ryazan;Riazan;Ryazan;;Riaz?;;;;;;;;;
PROV1013;Vladimir;Vladimir;Vladimir;;Vlad?ir;;;;;;;;;
PROV1014;Vyazma;Viazma;Vyazma;;Vyaz?a;;;;;;;;;
PROV1015;Bryansk;Bryansk;Bryansk;;Bryansk;;;;;;;;;
PROV1016;Klintsy;;;;;;;;;;;;;
PROV1018;Belgorod;Bjelgorod;Bjelgorod;;Bjelgorod;;;;;;;;;
PROV1021;Penza;Penza;Penza;;Penza;;;;;;;;;
PROV1022;Ivanovo;Ivanovo;Ivanovo;;Iv?ovo;;;;;;;;;
PROV1024;Galich;Galich;Galich;;Galich;;;;;;;;;
PROV1025;Tambov;Tambov;Tambov;;Tambov;;;;;;;;;
PROV1026;Perm;Perm;Perm;;Perm;;;;;;;;;
PROV1027;Vetluga;Vetlouga;Vetluga;;Vetluga;;;;;;;;;
PROV1029;Glasov;Glasov;Glasov;;Glazov;;;;;;;;;
PROV1030;Kazan;Kazan;Kazan;;Kaz?;;;;;;;;;
PROV1031;Sarapul;Sarapoul;Sarapul;;Sarapul;;;;;;;;;
PROV1032;Chistopol;Tchistopol;Chistopol;;Chistopol;;;;;;;;;
PROV1033;Simbirsk;Simbirsk;Simbirsk;;Simbirsk;;;;;;;;;
PROV1034;Samara;Samara;Samara;;Samara;;;;;;;;;
PROV1035;Syzran;Syzran;Syzran;;Sizran;;;;;;;;;
PROV1036;Astrakhan;Astrakan;Astrakhan;;Astrac?;;;;;;;;;
PROV1037;Saratov;Saratov;Saratov;;Sar?ov;;;;;;;;;
PROV1039;Tsaritsyn;Tsaritsyn;Tsaritsyn;;Tsaritsyn;;;;;;;;;
PROV1040;Zarevka;Zarevka;Zarevka;;Zarevka;;;;;;;;;
PROV1042;Ufa;Oufa;Ufa;;Uf?;;;;;;;;
PROV1043;Busuluk;Bouzoulouk;Busuluk;;Buzuluk;;;;;;;;;
PROV1044;Orenburg;Orenbourg;Orenburg;;Oremburgo;;;;;;;;;
PROV1047;Azov;Azov;Asow;;Azov;;;;;;;;;
PROV1050;Stavropol;Stavropol;Stavropol;;St?ropol;;;;;;;;;
PROV1051;Adygei;Adygei;Adygei;;Adygei;;;;;;;;;
PROV1052;Derbent;Derbent;Derbent;;Derbent;;;;;;;;;
PROV1053;Gunib;Gunib;Gunib;;Gunib;;;;;;;;;
PROV1054;Vladikavkaz;Vladikavkaz;Vladikavkaz;;Vladikavkaz;;;;;;;;;
PROV1055;Grozny;Grozny;Grozny;;Grozni;;;;;;;;;
PROV1056;Pyatigorsk;Pyatigorsk;Pyatigorsk;;Piatigorsk;;;;;;;;;
PROV1057;Kizylyar;Kizylyar;Kizylyar;;Kizylyar;;;;;;;;;
PROV1058;Aramil';Ekaterinbourg;Jekaterinburg;;Ekaterimburgo;;;;;;;;;
PROV1059;Chelyabinsk;Tcheliabinsk;Chelyabinsk;;Chel?binsk;;;;;;;;;
PROV1060;Orsk;Orsk;Orsk;;Orsk;;;;;;;;;
PROV1061;Tyumen;Tioumen;Tyumen;;Tyumen;;;;;;;;;
PROV1062;Berezov;Berezov;Berezov;;Berezov;;;;;;;;;
PROV1063;Tomsk;Tomsk;Tomsk;;Tomsk;;;;;;;;;
PROV1064;Omsk;Omsk;Omsk;;Omsk;;;;;;;;;
PROV1066;Tobolsk;Tobolsk;Tobolsk;;Tobolsk;;;;;;;;;
PROV1067;Barnaul;Barnaul;Barnaul;;Barnaul;;;;;;;;;
PROV1069;Vilyuysk;Vilyuysk;Vilyuysk;;Vilyuysk;;;;;;;;;
PROV1072;Okhotsk;Okhotsk;Okhotsk;;Ojotsk;;;;;;;;;
PROV1074;Petropavlovsk;Petropavlovsk;Petropawlowsk;;Petropavlovsk;;;;;;;;;
PROV1075;Irkutsk;Irkoutsk;Irkutsk;;Irkutsk;;;;;;;;;
PROV1077;Krasnoyarsk;Krasno?rsk;Krasnoyarsk;;Krasnoyarsk;;;;;;;;;
PROV1078;Chita;Chita;Chita;;Chita;;;;;;;;;
PROV1079;Nerchinsk;Nerchinsk;Nerchinsk;;Nerchinsk;;;;;;;;;
PROV1083;Polri;Boli;Boli;;Boli;;;;;;;;;
PROV1084;Utchan;Utchan;Utchan;;Utchan;;;;;;;;;
PROV1086;Pogobi;Pogobi;Pogobi;;Pogobi;;;;;;;;;
PROV1088;Shumshu;Shumshu;Shumshu;;Shumshu;;;;;;;;;
PROV1089;Etorofu;Etorofu;Etorofu;;Etorofu;;;;;;;;;
PROV1093;Akhaltsikhe;Akhaltsikhe;Akhaltsikhe;;Akhaltsikhe;;;;;;;;;
PROV1094;Poti;Poti;Poti;;Poti;;;;;;;;;
PROV1096;Batoúmi;Batum;Batum;;Batum;;;;;;;;;
PROV1097;New Caledonia;Nouvelle-Cal?onie;Neukaledonien;;Nueva Caledonia;;;;;;;;;
PROV1098;Erivan;Er?an;Eriwan;;Erivan;;;;;;;;;
PROV1099;Gyumri;Gyumri;Gyumri;;Gyumri;;;;;;;;;
PROV1100;Kapan;Kapan;Kapan;;Kapan;;;;;;;;;
PROV1101;Nakhichevan;Nakhitchevan;Nakhichevan;;Nakhichevan;;;;;;;;;
PROV1102;Baku;Baku;Baku;;Bak?;;;;;;;;
PROV1103;Siyazen;Siyazen;Siyazen;;Siyazen;;;;;;;;;
PROV1104;Sheki;Sheki;Sheki;;Sheki;;;;;;;;;
PROV1105;Ganja;Ganja;Ganja;;Ganja;;;;;;;;;
PROV1106;Akna;Agdam;Agdam;;Agdam;;;;;;;;;
PROV1107;Lankaran;Lankaran;Lankaran;;Lankaran;;;;;;;;;
PROV1108;Tabriz;Tabriz;Tabriz;;Tabr?;;;;;;;;;
PROV1109;Payizava;Khvoy;Khvoy;;Jvoy;;;;;;;;;
PROV1111;Mahabad;Mahabad;Mahabad;;Mahabad;;;;;;;;;
PROV1112;Ardabil;Ardabil;Ardabil;;Ardebil;;;;;;;;;
PROV1113;Rasht;Rasht;Rasht;;Rasht;;;;;;;;;
PROV1114;Noshehr;Noshehr;Noshehr;;Noshehr;;;;;;;;;
PROV1115;Sari;Sari;Sari;;Sari;;;;;;;;;
PROV1120;Khoramabad;Khoramabad;Khoramabad;;Khoramabad;;;;;;;;;
PROV1121;Tehran;Teh?an;Teheran;;Tehr?;;;;;;;;;
PROV1122;Hamadan;Hamadan;Hamadan;;Hamad?;;;;;;;;;
PROV1123;Zanjan;Zanjan;Zanjan;;Zanjan;;;;;;;;;
PROV1124;Qazvin;Qazvin;Qazvin;;Qazvin;;;;;;;;;
PROV1125;Qom;Qom;Qom;;Qom;;;;;;;;;
PROV1126;Semnan;Semnan;Semnan;;Semnan;;;;;;;;;
PROV1127;Isfahan;Ispahan;Isfahan;;Isfah?;;;;;;;;;
PROV1128;Arak;Arak;Arak;;Arak;;;;;;;;;
PROV1129;Kashan;Kashan;Kashan;;Kashan;;;;;;;;;
PROV1130;Yazd;Yazd;Yazd;;Yazd;;;;;;;;;
PROV1131;Ahvaz;Ahvaz;Ahvaz;;Ahvaz;;;;;;;;;
PROV1132;Dehong;Abadan;Abadan;;???;;;;;;;;;
PROV1133;Dezful;Dezful;Dezful;;Dezful;;;;;;;;;
PROV1134;Dehkord;Dehkord;Dehkord;;Dehkord;;;;;;;;;
PROV1135;Shiraz;Shiraz;Shiraz;;Sh??;;;;;;;;;
PROV1136;Bushire;Bushire;Bushire;;Bushire;;;;;;;;;
PROV1139;Sirjan;Sirjan;Sirjan;;Sirjan;;;;;;;;;
PROV1140;Kerman;Kerman;Kerman;;Kerm?;;;;;;;;;
PROV1142;Bandar Abbas;Bandar Abbas;Bandar Abbas;;Bandar-e 'Abb?;;;;;;;;;
PROV1143;Bam;Bam;Bam;;Bam;;;;;;;;;
PROV1144;Zahedan;Zahedan;Zahedan;;Zahedan;;;;;;;;;
PROV1146;Chabahar;Chabahar;Chabahar;;Chabahar;;;;;;;;;
PROV1147;Mashhad;Mashhad;Mashhad;;Mashhad;;;;;;;;;
PROV1148;Birjand;Birjand;Birjand;;B?jand;;;;;;;;;
PROV1149;Sabzevar;Sabzevar;Sabzevar;;Sabzevar;;;;;;;;;
PROV1150;Bojnurd;Bojnurd;Bojnurd;;Bojnurd;;;;;;;;;
PROV1151;Mecca;La Mecque;Mecca;;La Meca;;;;;;;;;
PROV1153;Medina;Medina;Medina;;Medina;;;;;;;;;
PROV1154;Tabuk;Tabuk;Tabuk;;Tabuk;;;;;;;;;
PROV1155;Abha;Abha;Abha;;Abha;;;;;;;;;
PROV1156;Kaf;Kaf;Kaf;;Kaf;;;;;;;;;
PROV1157;Diriyah;Riyadh;Riyadh;;Riad;;;;;;;;;
PROV1159;Halaban;Halaban;Halaban;;Halaban;;;;;;;;;
PROV1160;Hail;Hail;Hail;;Hail;;;;;;;;;
PROV1161;Sharurah;Sharurah;Sharurah;;Sharurah;;;;;;;;;
PROV1162;Bahrain;Bahre?;Bahrain;;Bahrain;;;;;;;;;
PROV1163;Qatif;Qatif;Qatif;;Qatif;;;;;;;;;
PROV1164;Hufuf;Hufuf;Hufuf;;Hufuf;;;;;;;;;
PROV1165;Doha;Doha;Doha;;Doha;;;;;;;;;
PROV1166;Muscat;Mascate;Muscat;;Muscat;;;;;;;;;
PROV1167;Abu Dhabi;Abu Dhabi;Abu Dhabi;;Abu Dhabi;;;;;;;;;
PROV1168;Dubai;Duba?Dubai;;Dubai;;;;;;;;;
PROV1169;Sohar;Sohar;Sohar;;Sohar;;;;;;;;;
PROV1170;Nizwa;Nizwa;Nizwa;;Nizwa;;;;;;;;;
PROV1171;Sur;Sur;Sur;;Sur;;;;;;;;;
PROV1172;Duqm;Duqm;Duqm;;Duqm;;;;;;;;;
PROV1173;Mukalla;Mukalla;Mukalla;;Mukalla;;;;;;;;;
PROV1174;Salalah;Salalah;Salalah;;Salalah;;;;;;;;;
PROV1175;Ghayda;Ghayda;Ghayda;;Ghayda;;;;;;;;;
PROV1176;Bayda;Bayda;Bayda;;Bayda;;;;;;;;;
PROV1177;Socotra;Socotra;Socotra;;Socotra;;;;;;;;;
PROV1180;Taizz;Taizz;Taizz;;Taizz;;;;;;;;;
PROV1182;Guryev;Guryev;Guryev;;Gureiev;;;;;;;;;
PROV1183;Aqtobe;Aqtobe;Aqtobe;;Aqtobe;;;;;;;;;
PROV1184;Kokshetau;Kokshetau;Kokshetau;;Kokshetau;;;;;;;;;
PROV1187;Semipalatinsk;Semipalatinsk;Semipalatinsk;;Semipal?insk;;;;;;;;;
PROV1209;Kabul;Kabul;Kabul;;Kabul;;;;;;;;;
PROV1212;Herat;Herat;Herat;;Her?;;;;;;;;;
PROV1213;Bamyan;Bamyan;Bamyan;;Bamyan;;;;;;;;;
PROV1214;Farrah;Farrah;Farrah;;Farrah;;;;;;;;;
PROV1215;Kandahar;Kandahar;Kandahar;;Kandah?;;;;;;;;;
PROV1216;Jalalabad;Jalalabad;Jalalabad;;Jalalabad;;;;;;;;;
PROV1217;Ghazni;Ghazni;Ghazni;;Ghazni;;;;;;;;;
PROV1218;Peshawar;Peshawar;Peshawar;;Peshawar;;;;;;;;;
PROV1219;Quetta;Quetta;Quetta;;Quetta;;;;;;;;;
PROV1220;Dalbandin;Dalbandin;Dalbandin;;Dalbandin;;;;;;;;;
PROV1221;Kalat;Kalat;Kalat;;Kalat;;;;;;;;;
PROV1222;Bela;Bela;Bela;;Bela;;;;;;;;;
PROV1223;Chitral;Chitral;Chitral;;Chitral;;;;;;;;;
PROV1224;Srinagar;Srinagar;Srinagar;;Sr?agar;;;;;;;;;
PROV1225;Gilgit;Gilgit;Gilgit;;Gilgit;;;;;;;;;
PROV1226;Leh;Leh;Leh;;Leh;;;;;;;;;
PROV1227;Lahore;Lahore;Lahore;;Lahore;;;;;;;;;
PROV1228;Multan;Multan;Multan;;Multan;;;;;;;;;
PROV1229;Sialkot;Sialkot;Sialkot;;Sialkot;;;;;;;;;
PROV1230;Attock;Attock;Attock;;Attock;;;;;;;;;
PROV1231;Bahawalpur;Bahawalpur;Bahawalpur;;Bahawalpur;;;;;;;;;
PROV1232;Shahpur;Shahpur;Shahpur;;Shahpur;;;;;;;;;
PROV1233;Amritsar;Amritsar;Amritsar;;Amritsar;;;;;;;;;
PROV1234;Firozpur;Firozpur;Firozpur;;Firozpur;;;;;;;;;
PROV1236;Delhi;Delhi;Delhi;;Delhi;;;;;;;;;
PROV1237;Panipat;Panipat;Panipat;;Panipat;;;;;;;;;
PROV1238;Dehra Dun;Dehra Dun;Dehra Dun;;Dehra Dun;;;;;;;;;
PROV1239;Meerut;Meerut;Meerut;;Meerut;;;;;;;;;
PROV1240;Agra;Agra;Agra;;Agra;;;;;;;;;
PROV1241;Cawnpore;Cawnpore;Cawnpore;;K?pur;;;;;;;;;
PROV1242;Lucknow;Lucknow;Lucknow;;Lucknow;;;;;;;;;
PROV1243;Allahabad;Allahabad;Allahabad;;Allahabad;;;;;;;;;
PROV1244;Fyzabad;Fyzabad;Fyzabad;;Fyzabad;;;;;;;;;
PROV1245;Benares;B?ar?;Benares;;Benar?;;;;;;;;;
PROV1246;Gorakhpur;Gorakhpur;Gorakhpur;;Gorakhpur;;;;;;;;;
